,dataset,file_name,width,height,mpp_x,mpp_y,width_microns,height_microns,manufacturer,magnification,tiff.XResolution,tiff.YResolution,resolution_mpp_x,resolution_mpp_y
507,tcga_luad,TCGA-44-2668-01Z-00-DX1.f66fa464-dad1-4a9f-8486-3d7579ca42b6.svs,128538,42037,0.252,0.252,32391.576,10593.324,aperio,40,,,,
508,tcga_luad,TCGA-78-8660-01Z-00-DX1.11E923ED-C01B-439D-8796-08C9E3DC2D93.svs,110432,92814,0.2456,0.2456,27122.0992,22795.1184,aperio,40,,,,
509,tcga_luad,TCGA-NJ-A7XG-01Z-00-DX1.4A876254-653C-410B-A36C-55FC41C1DD93.svs,81672,68241,0.2525,0.2525,20622.18,17230.8525,aperio,40,,,,
510,tcga_luad,TCGA-75-7030-01Z-00-DX1.5DDF24B5-00D1-4418-A067-A9B609E15314.svs,65963,27980,0.5005,0.5005,33014.481499999994,14003.989999999998,aperio,20,,,,
511,tcga_luad,TCGA-44-6146-01Z-00-DX1.8db8c567-690e-4df3-98a9-f241b6a8d811.svs,106476,39323,0.252,0.252,26831.952,9909.396,aperio,40,,,,
512,tcga_luad,TCGA-MP-A4SY-01Z-00-DX1.9535274F-C850-409E-80A1-B933B2F1A110.svs,113544,68465,0.2525,0.2525,28669.86,17287.4125,aperio,40,,,,
513,tcga_luad,TCGA-49-4512-01Z-00-DX3.2f6ec7bc-0dac-4be0-95fe-4071a93a856f.svs,91128,83314,0.252,0.252,22964.256,20995.128,aperio,40,,,,
514,tcga_luad,TCGA-44-7670-01Z-00-DX1.2a981dd6-0063-438e-b20e-b180b16e2b23.svs,153479,40972,0.252,0.252,38676.708,10324.944,aperio,40,,,,
515,tcga_luad,TCGA-44-A47B-01Z-00-DX1.177D0531-E037-435B-BFD4-382B2150B10D.svs,83530,25986,0.2505,0.2505,20924.265,6509.493,aperio,40,,,,
516,tcga_luad,TCGA-80-5607-01Z-00-DX1.94C9CF78-2F79-4A0B-8939-1CD9B915222D.svs,31982,29650,0.5005,0.5005,16006.990999999998,14839.824999999999,aperio,20,,,,
517,tcga_luad,TCGA-69-8453-01Z-00-DX1.C472096B-95BA-42CD-ADEB-326C38F9DC95.svs,95616,72450,0.2525,0.2525,24143.04,18293.625,aperio,40,,,,
518,tcga_luad,TCGA-J2-8194-01Z-00-DX1.7700924D-B6AF-46A7-A7D7-B5C17A66C5F7.svs,191352,97078,0.2456,0.2456,46996.0512,23842.3568,aperio,40,,,,
519,tcga_luad,TCGA-49-4514-01Z-00-DX4.79e9e14e-72ea-4e9f-9719-d1a791cf0b43.svs,102639,76566,0.252,0.252,25865.028,19294.632,aperio,40,,,,
520,tcga_luad,TCGA-95-8494-01Z-00-DX1.716299EF-71BB-4095-8F4D-F0C2252CE594.svs,107136,78848,0.2265,0.2265,24266.304,17859.072,aperio,40,,,,
521,tcga_luad,TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3.svs,73958,25919,0.5005,0.5005,37015.979,12972.459499999999,aperio,20,,,,
522,tcga_luad,TCGA-55-8090-01Z-00-DX1.83f86d5f-7cb9-443a-a812-b19ba4aea836.svs,35492,29098,0.252,0.252,8943.984,7332.696,aperio,40,,,,
523,tcga_luad,TCGA-69-7764-01Z-00-DX1.be9fec48-68eb-4c27-a028-5315d7e368e0.svs,94965,86138,0.252,0.252,23931.18,21706.776,aperio,40,,,,
524,tcga_luad,TCGA-05-4405-01Z-00-DX1.D57EC2B2-3A59-4954-86A7-61782938BCC5.svs,50432,83712,0.2325,0.2325,11725.44,19463.04,aperio,20,,,,
525,tcga_luad,TCGA-78-7536-01Z-00-DX1.6b066140-8b82-40a5-bd48-430eeb4463fe.svs,115109,84273,0.252,0.252,29007.468,21236.796,aperio,40,,,,
526,tcga_luad,TCGA-86-7701-01Z-00-DX1.a8a6e71e-9fa9-42c6-a186-0ac7526e9960.svs,69065,84146,0.252,0.252,17404.38,21204.792,aperio,40,,,,
527,tcga_luad,TCGA-55-A4DG-01Z-00-DX1.9CE9B7BE-48EF-44F1-9C25-F15700A3E5DE.svs,27818,23967,0.252,0.252,7010.136,6039.684,aperio,40,,,,
528,tcga_luad,TCGA-80-5608-01Z-00-DX1.CB85BA53-AF00-4C7D-8489-C2FF0F4F49AB.svs,21987,17849,0.5005,0.5005,11004.493499999999,8933.4245,aperio,20,,,,
529,tcga_luad,TCGA-L9-A444-01Z-00-DX1.88CF6F01-0C1F-4572-81E3-1A5790692861.svs,130424,84297,0.2456,0.2456,32032.134400000003,20703.3432,aperio,40,,,,
530,tcga_luad,TCGA-86-8056-01Z-00-DX1.eee7e03a-842c-4a44-bff8-f7b906725605.svs,57554,48555,0.252,0.252,14503.608,12235.86,aperio,40,,,,
531,tcga_luad,TCGA-86-8674-01Z-00-DX1.9fcaae4e-4062-45ab-a49d-7dba43040919.svs,57554,75182,0.252,0.252,14503.608,18945.864,aperio,40,,,,
532,tcga_luad,TCGA-95-A4VP-01Z-00-DX1.1B145AC0-2471-4974-BBB6-C88BDF0BE8BD.svs,123008,107008,0.2265,0.2265,27861.312,24237.312,aperio,40,,,,
533,tcga_luad,TCGA-MP-A4SW-01Z-00-DX1.A6651B25-A35A-4BDE-9EBF-D264A02003C8.svs,73704,52626,0.2525,0.2525,18610.26,13288.065,aperio,40,,,,
534,tcga_luad,TCGA-67-6215-01Z-00-DX1.c014ffaf-6db8-42ef-a50c-9de98d6a5345.svs,114150,33801,0.252,0.252,28765.8,8517.852,aperio,40,,,,
535,tcga_lusc,TCGA-77-7140-01Z-00-DX1.e75db0f0-839e-4ade-aa52-aa4736318d6c.svs,106476,81413,0.252,0.252,26831.952,20516.076,aperio,40,,,,
536,tcga_lusc,TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985.svs,49504,36011,0.2462,0.2462,12187.8848,8865.9082,aperio,40,,,,
537,tcga_lusc,TCGA-85-8071-01Z-00-DX1.876f6b0b-f615-43b2-8923-ee21f94568b7.svs,60432,76720,0.252,0.252,15228.864,19333.44,aperio,40,,,,
538,tcga_lusc,TCGA-66-2737-01Z-00-DX1.3c508c22-fadc-4b05-ada4-b447b21e098c.svs,45696,81540,0.2462,0.2462,11250.3552,20075.148,aperio,40,,,,
539,tcga_lusc,TCGA-77-8007-01Z-00-DX1.06f0e4a1-936d-4bc2-acbf-cfec25fed190.svs,111272,86272,0.252,0.252,28040.544,21740.544,aperio,40,,,,
540,tcga_lusc,TCGA-22-5474-01Z-00-DX1.8736FB24-7E65-4ACB-9325-382D7F864F62.svs,77688,52636,0.2525,0.2525,19616.22,13290.59,aperio,40,,,,
541,tcga_lusc,TCGA-77-8139-01Z-00-DX1.242d68e3-5ee0-4484-8403-e2ffd1ede20b.svs,122783,86364,0.252,0.252,30941.316,21763.728,aperio,40,,,,
542,tcga_lusc,TCGA-NC-A5HE-01Z-00-DX1.57DE9D24-24C8-4EDF-942B-06777B003F68.svs,91632,74370,0.2525,0.2525,23137.08,18778.425,aperio,40,,,,
543,tcga_lusc,TCGA-43-2578-01Z-00-DX1.3314c57b-2875-4cb3-8fff-cb9cf65aa697.svs,170745,51005,0.252,0.252,43027.74,12853.26,aperio,40,,,,
544,tcga_lusc,TCGA-66-2756-01Z-00-DX1.e6bda67d-2647-4751-9c16-b711933a1d6c.svs,41888,67271,0.2462,0.2462,10312.8256,16562.1202,aperio,40,,,,
545,tcga_lusc,TCGA-O2-A52W-01Z-00-DX1.3D388EB0-8402-4540-9E50-7C3757FA5D83.svs,91631,78271,0.2527,0.2527,23155.1537,19779.0817,aperio,40,,,,
546,tcga_lusc,TCGA-66-2788-01Z-00-DX1.1a57324a-5b00-44ed-912d-9522d0141500.svs,30464,35761,0.2462,0.2462,7500.2368,8804.3582,aperio,40,,,,
547,tcga_lusc,TCGA-NC-A5HM-01Z-00-DX1.CBAF06E0-5185-4A9C-B005-F7D2C0945032.svs,125496,77655,0.2525,0.2525,31687.74,19607.8875,aperio,40,,,,
548,tcga_lusc,TCGA-56-5898-01Z-00-DX1.d539fc8b-ae31-4820-8c2e-5cf587958eb3.svs,24940,21661,0.252,0.252,6284.88,5458.572,aperio,40,,,,
549,tcga_lusc,TCGA-60-2713-01Z-00-DX1.8cc5fb8d-be9c-4f25-b088-85e1feff834a.svs,71993,38464,0.5023,0.5023,36162.0839,19320.4672,aperio,20,,,,
550,tcga_lusc,TCGA-37-5819-01Z-00-DX1.3647F836-7BB4-4D41-A85E-CFC0B5CBA216.svs,65228,54706,0.252,0.252,16437.456,13785.912,aperio,40,,,,
551,tcga_lusc,TCGA-18-3416-01Z-00-DX1.EDAD3DEB-8A86-4F34-82EC-6691BFDE900D.svs,101469,77741,0.252,0.252,25570.188000000002,19590.732,aperio,40,,,,
552,tcga_lusc,TCGA-46-3769-01Z-00-DX1.97260244-fe08-42da-b5db-80da7f7d8766.svs,149642,80754,0.252,0.252,37709.784,20350.008,aperio,40,,,,
553,tcga_lusc,TCGA-66-2778-01Z-00-DX1.5806ab4d-fdde-45b6-a131-fd5f71bcde0b.svs,29512,47553,0.2462,0.2462,7265.8544,11707.5486,aperio,40,,,,
554,tcga_lusc,TCGA-22-1002-01Z-00-DX1.A41CF987-B2E7-4ADE-8580-735631EEE963.svs,99600,69240,0.2525,0.2525,25149.0,17483.1,aperio,40,,,,
555,tcga_lusc,TCGA-56-A4ZK-01Z-00-DX1.D6B1AC68-BF70-4C49-A5A1-233D6DA4AE27.svs,36451,39761,0.252,0.252,9185.652,10019.772,aperio,40,,,,
556,tcga_lusc,TCGA-46-6026-01Z-00-DX1.e0248ea6-ae04-4960-95a8-f39b8e168a38.svs,141968,42653,0.252,0.252,35775.936,10748.556,aperio,40,,,,
557,tcga_lusc,TCGA-39-5040-01Z-00-DX1.F314DFF3-AEBE-4171-8F04-5D2A61FDE208.svs,75557,76327,0.2498,0.2498,18874.1386,19066.4846,aperio,40,,,,
558,tcga_lusc,TCGA-MF-A522-01Z-00-DX1.4934A011-8C04-43B7-A358-16AA64BB6B0C.svs,32000,23613,0.499,0.499,15968.0,11782.887,aperio,20,,,,
559,tcga_lusc,TCGA-33-4583-01Z-00-DX3.f802363d-0e77-450e-bf45-928629c66e23.svs,111272,84499,0.252,0.252,28040.544,21293.748,aperio,40,,,,
560,tcga_lusc,TCGA-77-7139-01Z-00-DX1.b8b79b0c-4ea0-4f6c-8e6e-29ad76eca78f.svs,108394,83460,0.252,0.252,27315.288,21031.920000000002,aperio,40,,,,
561,tcga_lusc,TCGA-56-8503-01Z-00-DX1.87FEB654-FC88-4CDA-8F52-ACF0D9A19191.svs,52758,34060,0.252,0.252,13295.016,8583.12,aperio,40,,,,
562,tcga_lusc,TCGA-94-7557-01Z-00-DX1.ac61f900-6f9f-44eb-91ad-98c98af8b741.svs,50840,41395,0.252,0.252,12811.68,10431.54,aperio,40,,,,
563,tcga_lusc,TCGA-18-3412-01Z-00-DX1.699A17A5-356B-42F8-815A-5DBD60293242.svs,103384,76726,0.252,0.252,26052.768,19334.952,aperio,40,,,,
564,tcga_lusc,TCGA-22-5485-01Z-00-DX1.952DBCF0-08DA-49BD-B020-DEC1A77A1D81.svs,85656,62458,0.2525,0.2525,21628.14,15770.645,aperio,40,,,,
565,tcga_lusc,TCGA-77-8148-01Z-00-DX1.2066e518-636c-4917-9dd4-78ab3605e8f6.svs,109354,72056,0.252,0.252,27557.208,18158.112,aperio,40,,,,
566,tcga_lusc,TCGA-63-A5MJ-01Z-00-DX1.4F060025-3A21-4FEB-8A63-F55A95BFBA30.svs,21987,23081,0.5005,0.5005,11004.493499999999,11552.0405,aperio,20,,,,
567,tcga_lusc,TCGA-56-A4BX-01Z-00-DX1.60E64193-473C-4220-9E38-0F5D952BD157.svs,32614,40737,0.252,0.252,8218.728,10265.724,aperio,40,,,,
568,tcga_lusc,TCGA-66-2773-01Z-00-DX1.70fe76fc-749d-4720-a97e-40cd097f2340.svs,139090,67992,0.252,0.252,35050.68,17133.984,aperio,40,,,,
569,tcga_lusc,TCGA-60-2706-01Z-00-DX1.db003232-66ab-437e-81c7-f490310ca03a.svs,85992,35731,0.5023,0.5023,43193.781599999995,17947.6813,aperio,20,,,,
570,tcga_lusc,TCGA-94-8035-01Z-00-DX1.6962cc61-cb5f-44c9-95fe-1f382efec77a.svs,58514,53882,0.252,0.252,14745.528,13578.264,aperio,40,,,,
571,tcga_lusc,TCGA-56-8305-01Z-00-DX1.2C1D792D-79E0-48D7-9938-DFD44428874E.svs,51792,51198,0.2457,0.2457,12725.2944,12579.3486,aperio,40,,,,
572,tcga_lusc,TCGA-37-A5EM-01Z-00-DX1.FF7B9A1C-9D2C-43E4-9AE9-711214ACF77D.svs,67728,34930,0.2525,0.2525,17101.32,8819.825,aperio,40,,,,
573,tcga_lusc,TCGA-66-2791-01Z-00-DX1.7ae2b6ab-5284-4772-bc1e-fd608f70e583.svs,35224,53803,0.2462,0.2462,8672.1488,13246.2986,aperio,40,,,,
574,tcga_lusc,TCGA-60-2710-01Z-00-DX1.45f8ef49-d5bb-404c-9ac5-c7882bc59b45.svs,53995,38561,0.5023,0.5023,27121.688499999997,19369.1903,aperio,20,,,,
575,tcga_lusc,TCGA-56-8201-01Z-00-DX1.883903fb-d70d-4c72-be76-6788b1bc3b35.svs,47003,18547,0.252,0.252,11844.756,4673.844,aperio,40,,,,
576,tcga_lusc,TCGA-22-4604-01Z-00-DX1.C398D192-8564-42AB-89B8-461F0830D8A1.svs,131472,77347,0.2525,0.2525,33196.68,19530.1175,aperio,40,,,,
577,tcga_lusc,TCGA-77-8140-01Z-00-DX1.b35a0672-9f04-4c34-a894-0ccc38151639.svs,71943,59576,0.252,0.252,18129.636,15013.152,aperio,40,,,,
578,tcga_lusc,TCGA-77-8150-01Z-00-DX1.8ae93dac-2038-4426-9ddf-6fb857f6938a.svs,132375,86442,0.252,0.252,33358.5,21783.384000000002,aperio,40,,,,
579,tcga_lusc,TCGA-NC-A5HP-01Z-00-DX1.655093A9-AAA7-4637-A33E-90FE3AE2FC43.svs,89640,62470,0.2525,0.2525,22634.1,15773.675,aperio,40,,,,
580,tcga_lusc,TCGA-66-2795-01Z-00-DX1.4141cb69-b675-49c4-85c5-21d630b5143d.svs,61752,39422,0.2457,0.2457,15172.4664,9685.9854,aperio,40,,,,
581,tcga_lusc,TCGA-98-A53D-01Z-00-DX1.C83DC622-2C62-40D6-AC07-E8275D414B22.svs,38080,35062,0.2456,0.2456,9352.448,8611.227200000001,aperio,40,,,,
582,tcga_lusc,TCGA-56-7822-01Z-00-DX1.c387e241-ff4c-44ef-af45-12a85066f0ce.svs,47003,48212,0.252,0.252,11844.756,12149.424,aperio,40,,,,
583,tcga_lusc,TCGA-21-5784-01Z-00-DX1.E50E7F4B-BE37-4171-94A7-E824CFF4B3BB.svs,73703,50706,0.2527,0.2527,18624.748099999997,12813.4062,aperio,40,,,,
584,tcga_lusc,TCGA-63-A5MM-01Z-00-DX1.F385687A-3741-4E73-87F1-D9B00B1B6186.svs,59966,36162,0.5005,0.5005,30012.982999999997,18099.081,aperio,20,,,,
585,tcga_lusc,TCGA-85-A4JC-01Z-00-DX1.6B4ED63F-ADF9-49F4-A30B-AB3A5EEFDDB7.svs,104720,74363,0.2468,0.2468,25844.896,18352.788399999998,aperio,40,,,,
586,tcga_lusc,TCGA-77-7465-01Z-00-DX1.25e4b0b4-4948-432f-8010-a6c6e4652cab.svs,112231,76639,0.252,0.252,28282.212,19313.028,aperio,40,,,,
587,tcga_lusc,TCGA-43-A474-01Z-00-DX1.9BCC325D-875A-4285-85E9-2EA550A10949.svs,125775,42313,0.2505,0.2505,31506.6375,10599.4065,aperio,40,,,,
588,tcga_lusc,TCGA-34-8455-01Z-00-DX1.9B7A1CBA-0B53-4F2A-9AEC-D72FDB6553F7.svs,104377,89320,0.2485,0.2485,25937.6845,22196.02,aperio,40,,,,
589,tcga_lusc,TCGA-33-4583-01Z-00-DX5.e2724cf8-d3fd-4ad2-9732-4ba02220d053.svs,109354,67743,0.252,0.252,27557.208,17071.236,aperio,40,,,,
590,tcga_lusc,TCGA-98-A53I-01Z-00-DX1.B245E2C2-8D75-45EE-8930-44CFFF8B2106.svs,79968,36703,0.2456,0.2456,19640.1408,9014.256800000001,aperio,40,,,,
591,tcga_lusc,TCGA-46-3766-01Z-00-DX1.5870b2ed-78f0-4f68-b01e-2ef6d5353b57.svs,118946,37904,0.252,0.252,29974.392,9551.808,aperio,40,,,,
592,tcga_lusc,TCGA-22-5472-01Z-00-DX1.1E2A1D5E-C7D3-449E-910F-1199A396804C.svs,129480,80720,0.2525,0.2525,32693.7,20381.8,aperio,40,,,,
593,tcga_lusc,TCGA-33-AASJ-01Z-00-DX1.0201CE2A-4DE6-4B4E-A010-37D773207F52.svs,109560,65886,0.2525,0.2525,27663.9,16636.215,aperio,40,,,,
594,tcga_lusc,TCGA-33-4533-01Z-00-DX4.b7cd127e-4d9c-45dc-bd5e-e95343819e4c.svs,154438,72680,0.252,0.252,38918.376000000004,18315.36,aperio,40,,,,
595,tcga_lusc,TCGA-37-4135-01Z-00-DX1.3f193ee1-530c-4f37-a669-56af75bba8db.svs,163071,72241,0.252,0.252,41093.892,18204.732,aperio,40,,,,
596,tcga_lusc,TCGA-33-AASB-01Z-00-DX1.7AAF5628-3B4D-4230-8375-AB1A51054466.svs,79680,66307,0.2525,0.2525,20119.2,16742.5175,aperio,40,,,,
597,tcga_lusc,TCGA-33-6738-01Z-00-DX4.8a8b2411-f425-4181-82cc-0c8535055028.svs,112231,62953,0.252,0.252,28282.212,15864.156,aperio,40,,,,
598,tcga_lusc,TCGA-NK-A5CR-01Z-00-DX1.A7C57B30-E2C6-4A23-AE71-7E4D7714F8EA.svs,193223,90994,0.2527,0.2527,48827.452099999995,22994.1838,aperio,40,,,,
599,tcga_lusc,TCGA-56-5897-01Z-00-DX1.776271b1-77a9-4653-8ed3-13294c9fc056.svs,45084,30701,0.252,0.252,11361.168,7736.652,aperio,40,,,,
600,tcga_lusc,TCGA-37-A5EL-01Z-00-DX1.DFD49A5B-27F6-407E-8ADA-54EDACAA0788.svs,61752,43600,0.2525,0.2525,15592.380000000001,11009.0,aperio,40,,,,
601,tcga_lusc,TCGA-77-8128-01Z-00-DX1.5831331a-8c82-4817-977e-1842250d9c7b.svs,97843,79317,0.252,0.252,24656.436,19987.884000000002,aperio,40,,,,
602,tcga_lusc,TCGA-77-8136-01Z-00-DX1.15cdacc3-ee04-4323-b5e4-4f6d7085bd38.svs,114150,79705,0.252,0.252,28765.8,20085.66,aperio,40,,,,
603,tcga_lusc,TCGA-21-1081-01Z-00-DX1.fce8927a-2c5f-4a64-8414-da66424b3859.svs,59473,49834,0.252,0.252,14987.196,12558.168,aperio,40,,,,
604,tcga_lusc,TCGA-37-4129-01Z-00-DX1.0b52aa1e-20d4-4084-8fa1-2f1b7f09dd5b.svs,95924,84366,0.252,0.252,24172.848,21260.232,aperio,40,,,,
605,tcga_lusc,TCGA-96-A4JK-01Z-00-DX1.DD4071B6-75CA-475D-B742-925EA6BE9F0A.svs,120656,92792,0.2485,0.2485,29983.016,23058.811999999998,aperio,40,,,,
606,tcga_lusc,TCGA-39-5034-01Z-00-DX1.fb4191aa-07dc-4615-ac71-b9e4c67ed28b.svs,51428,35882,0.504,0.504,25919.712,18084.528,aperio,20,,,,
607,tcga_lusc,TCGA-34-5929-01Z-00-DX1.a461aed7-0ba9-44dc-8f5b-941cb57aa855.svs,78658,77384,0.252,0.252,19821.816,19500.768,aperio,40,,,,
608,tcga_lusc,TCGA-98-A53B-01Z-00-DX1.5429DF3F-9F1C-4DEE-8A7A-CCB3E2BBDC8A.svs,80920,34229,0.2456,0.2456,19873.952,8406.6424,aperio,40,,,,
609,tcga_lusc,TCGA-77-6844-01Z-00-DX1.5ace8702-ea00-4e0d-84e8-6615fc361f5a.svs,102639,73267,0.252,0.252,25865.028,18463.284,aperio,40,,,,
610,tcga_lusc,TCGA-NC-A5HN-01Z-00-DX1.51BA5504-7EFE-47F9-82A3-DCE0DCCF76D1.svs,113544,86634,0.2525,0.2525,28669.86,21875.085,aperio,40,,,,
611,tcga_lusc,TCGA-70-6723-01Z-00-DX1.1e6468e8-0d39-48a9-af32-9968f9207810.svs,49880,54071,0.252,0.252,12569.76,13625.892,aperio,40,,,,
612,tcga_lusc,TCGA-56-8304-01Z-00-DX1.F7A7975D-C8AB-49C0-B9CD-18CFD01A0655.svs,57768,33662,0.2457,0.2457,14193.597600000001,8270.7534,aperio,40,,,,
613,tcga_lusc,TCGA-22-0944-01Z-00-DX1.3DC7624F-2D59-40D5-9E1F-95FCCD80D0C4.svs,107568,80836,0.2525,0.2525,27160.920000000002,20411.09,aperio,40,,,,
614,tcga_lusc,TCGA-43-5668-01Z-00-DX1.0d024872-fbcc-4e91-948b-acc96a00d5eb.svs,140049,39593,0.252,0.252,35292.348,9977.436,aperio,40,,,,
615,tcga_lusc,TCGA-56-A4BW-01Z-00-DX1.8ED20788-092B-4C21-9D83-5423D853422F.svs,76739,90552,0.252,0.252,19338.228,22819.104,aperio,40,,,,
616,tcga_lusc,TCGA-66-2790-01Z-00-DX1.86f436e3-e233-4986-90bb-aaa2adc4596f.svs,38080,28914,0.2462,0.2462,9375.296,7118.6268,aperio,40,,,,
617,tcga_lusc,TCGA-66-2758-01Z-00-DX1.23611c66-bd21-47d1-abb0-2f3da38c377f.svs,70448,46431,0.2462,0.2462,17344.2976,11431.3122,aperio,40,,,,
618,tcga_lusc,TCGA-92-8063-01Z-00-DX1.692a8000-846e-4ed7-b790-b3281acb9dec.svs,111272,57867,0.252,0.252,28040.544,14582.484,aperio,40,,,,
619,tcga_lusc,TCGA-37-4132-01Z-00-DX1.5e5a564d-6561-48e7-a3a2-81a523392d8b.svs,119905,64277,0.252,0.252,30216.06,16197.804,aperio,40,,,,
620,tcga_lusc,TCGA-85-8070-01Z-00-DX1.54e7edf1-28d3-4fd5-bab3-951e58620386.svs,71943,79104,0.252,0.252,18129.636,19934.208,aperio,40,,,,
621,tcga_lusc,TCGA-66-2767-01Z-00-DX1.7bcc7633-3e70-46e3-8689-542c23577ed1.svs,49504,59279,0.2462,0.2462,12187.8848,14594.4898,aperio,40,,,,
622,tcga_lusc,TCGA-70-6722-01Z-00-DX1.2f8498bb-bbd9-4eae-bb9e-6fe939ca0551.svs,56595,66045,0.252,0.252,14261.94,16643.34,aperio,40,,,,
623,tcga_lusc,TCGA-43-6647-01Z-00-DX1.ac38a9bb-d5af-42c1-b96c-c1d6b958dd17.svs,125661,41507,0.252,0.252,31666.572,10459.764,aperio,40,,,,
624,tcga_lusc,TCGA-66-2754-01Z-00-DX1.3cd19122-06f3-420e-9c3f-362225ff49eb.svs,35224,32013,0.2462,0.2462,8672.1488,7881.6006,aperio,40,,,,
625,tcga_lusc,TCGA-60-2712-01Z-00-DX1.97003dfc-4b37-4491-86e8-0801e6825aae.svs,63994,42533,0.5023,0.5023,32144.186199999996,21364.3259,aperio,20,,,,
626,tcga_lusc,TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9.svs,81671,75272,0.2527,0.2527,20638.2617,19021.234399999998,aperio,40,,,,
627,tcga_lusc,TCGA-56-6546-01Z-00-DX1.4fecf41b-6757-4c0d-98c4-24b9a65144f1.svs,51799,37855,0.252,0.252,13053.348,9539.460000000001,aperio,40,,,,
628,tcga_lusc,TCGA-85-7699-01Z-00-DX1.418bb5e3-9721-41b0-82f6-21ce3cc29de2.svs,69065,72987,0.252,0.252,17404.38,18392.724,aperio,40,,,,
629,tcga_lusc,TCGA-33-4538-01Z-00-DX7.4a9f5939-4299-4648-8f62-2a0909e8d3bd.svs,167868,84966,0.252,0.252,42302.736,21411.432,aperio,40,,,,
630,tcga_lusc,TCGA-66-2794-01Z-00-DX1.933c35d1-b63f-44ba-928a-1f49c7fbc452.svs,113191,32783,0.252,0.252,28524.132,8261.316,aperio,40,,,,
631,tcga_lusc,TCGA-56-7222-01Z-00-DX1.f932abe9-4f5c-46d8-908b-29669681d2db.svs,61391,57968,0.252,0.252,15470.532,14607.936,aperio,40,,,,
632,tcga_lusc,TCGA-21-1082-01Z-00-DX1.cae5bbaa-76f5-416d-b532-16cf773e017e.svs,63310,38205,0.252,0.252,15954.12,9627.66,aperio,40,,,,
633,tcga_lusc,TCGA-85-8353-01Z-00-DX1.2A333CFA-3D8A-41B2-9D08-8AAF431BFE54.svs,104557,72777,0.252,0.252,26348.364,18339.804,aperio,40,,,,
634,tcga_lusc,TCGA-85-8048-01Z-00-DX1.1a663caa-dff1-4f03-b06b-c8b8b5ce08c6.svs,49880,56347,0.252,0.252,12569.76,14199.444,aperio,40,,,,
635,tcga_lusc,TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e.svs,96883,77530,0.252,0.252,24414.516,19537.56,aperio,40,,,,
636,tcga_lusc,TCGA-66-2763-01Z-00-DX1.99bc6dec-4e57-45bb-8d94-4dc38657d852.svs,43792,54334,0.2462,0.2462,10781.590400000001,13377.0308,aperio,40,,,,
637,tcga_lusc,TCGA-34-5241-01Z-00-DX1.7abc4737-9a9c-4270-8297-58ea167cea63.svs,107435,65702,0.252,0.252,27073.62,16556.904,aperio,40,,,,
638,tcga_lusc,TCGA-39-5039-01Z-00-DX1.29f1281d-93d7-4499-bfce-19eeeb1870a4.svs,54285,42260,0.504,0.504,27359.64,21299.04,aperio,20,,,,
639,tcga_lusc,TCGA-18-4086-01Z-00-DX1.1D06B771-F978-4763-8D4E-7B540E02C55A.svs,105298,92803,0.252,0.252,26535.096,23386.356,aperio,40,,,,
640,tcga_lusc,TCGA-63-7021-01Z-00-DX1.568DD2DB-2196-4817-AA00-8843F9A24A62.svs,61965,21938,0.5005,0.5005,31013.4825,10979.969,aperio,20,,,,
641,tcga_lusc,TCGA-33-4583-01Z-00-DX1.c5e3071e-a941-46db-a987-74a059ee6d69.svs,100720,79083,0.252,0.252,25381.44,19928.916,aperio,40,,,,
642,tcga_lusc,TCGA-33-4533-01Z-00-DX5.b26513d1-9454-4332-b7d4-126ea4ff6b7a.svs,100720,70464,0.252,0.252,25381.44,17756.928,aperio,40,,,,
643,tcga_lusc,TCGA-33-6738-01Z-00-DX2.3a2fa17d-0297-4b0c-8a5f-aa18c5342ef4.svs,107435,63923,0.252,0.252,27073.62,16108.596,aperio,40,,,,
644,tcga_lusc,TCGA-34-A5IX-01Z-00-DX1.E10EE7FC-91EA-4A39-8B1B-1312C8D9620B.svs,121856,84907,0.2465,0.2465,30037.504,20929.5755,aperio,40,,,,
645,tcga_lusc,TCGA-85-7698-01Z-00-DX1.bc8a89a7-356e-4913-9632-627774730f48.svs,94006,60013,0.252,0.252,23689.512,15123.276,aperio,40,,,,
646,tcga_lusc,TCGA-66-2759-01Z-00-DX1.10135ce3-22d5-4802-907d-057fe54f5554.svs,54264,45374,0.2462,0.2462,13359.7968,11171.0788,aperio,40,,,,
647,tcga_lusc,TCGA-22-1000-01Z-00-DX1.D2ACF3D3-6187-49A1-ABBC-8D8E611EEE55.svs,79680,83672,0.2525,0.2525,20119.2,21127.18,aperio,40,,,,
648,tcga_lusc,TCGA-85-8666-01Z-00-DX1.d856233a-beef-4da2-a724-759fe23e6227.svs,67147,85909,0.252,0.252,16921.044,21649.068,aperio,40,,,,
649,tcga_lusc,TCGA-85-8287-01Z-00-DX1.3bd80053-5eb1-40f0-bdbd-9d4944c04328.svs,55636,67552,0.252,0.252,14020.272,17023.104,aperio,40,,,,
650,tcga_lusc,TCGA-33-4582-01Z-00-DX1.629AEDB6-E9AA-4615-92E8-5DDAAFF6103E.svs,61752,39901,0.2525,0.2525,15592.380000000001,10075.0025,aperio,40,,,,
