wsi_id,mean_superpixel_area,magnification,mpp_x,mpp_y,norm_mpp_x,norm_mpp_y
TCGA-L9-A444-01Z-00-DX1,728857.0119832011,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-55-6543-01Z-00-DX1,466698.09322959254,40.0,0.252,0.252,0.252,0.252
TCGA-55-A4DG-01Z-00-DX1,371122.7279396589,40.0,0.252,0.252,0.252,0.252
TCGA-49-4488-01Z-00-DX6,454373.4552871526,40.0,0.252,0.252,0.252,0.252
TCGA-05-4398-01Z-00-DX1,478244.82796039607,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-44-3918-01Z-00-DX1,450400.99177531165,40.0,0.252,0.252,0.252,0.252
TCGA-97-A4LX-01Z-00-DX1,553097.8366891202,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-73-4666-01Z-00-DX1,580290.9875613957,40.0,0.252,0.252,0.252,0.252
TCGA-93-7348-01Z-00-DX1,407106.4693014599,40.0,0.252,0.252,0.252,0.252
TCGA-49-6745-01Z-00-DX2,536595.5649774784,40.0,0.252,0.252,0.252,0.252
TCGA-55-8208-01Z-00-DX1,548362.2161620975,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4T8-01Z-00-DX1,520759.95128326764,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-05-4395-01Z-00-DX1,375683.8947428572,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-44-6775-01Z-00-DX1,389116.02049229364,40.0,0.252,0.252,0.252,0.252
TCGA-55-8508-01Z-00-DX1,559833.4459975134,40.0,0.252,0.252,0.252,0.252
TCGA-49-4514-01Z-00-DX1,516871.885449261,40.0,0.252,0.252,0.252,0.252
TCGA-44-6778-01Z-00-DX1,437563.9868898226,40.0,0.252,0.252,0.252,0.252
TCGA-49-4512-01Z-00-DX7,501993.75042482314,40.0,0.252,0.252,0.252,0.252
TCGA-97-A4M3-01Z-00-DX1,670698.0768655655,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-55-8301-01Z-00-DX1,327055.3485591378,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-86-8358-01Z-00-DX1,492360.5576255053,40.0,0.252,0.252,0.252,0.252
TCGA-78-7220-01Z-00-DX1,528781.3722677736,40.0,0.252,0.252,0.252,0.252
TCGA-75-5126-01Z-00-DX1,429395.88182262,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-50-6590-01Z-00-DX1,517669.70187750953,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-44-A479-01Z-00-DX1,404692.53572582436,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-L9-A743-01Z-00-DX1,472799.9989950615,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-78-8660-01Z-00-DX1,505384.5395585254,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-L9-A50W-01Z-00-DX1,616485.6140944348,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-97-A4M7-01Z-00-DX1,597299.6444399686,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-69-7978-01Z-00-DX1,509097.09409151546,40.0,0.252,0.252,0.252,0.252
TCGA-69-8253-01Z-00-DX1,702925.4680909605,40.0,0.252,0.252,0.252,0.252
TCGA-55-A57B-01Z-00-DX1,396252.52022356266,40.0,0.252,0.252,0.252,0.252
TCGA-44-3396-01Z-00-DX1,417521.4127302938,40.0,0.252,0.252,0.252,0.252
TCGA-55-A493-01Z-00-DX1,419249.0679652053,40.0,0.252,0.252,0.252,0.252
TCGA-55-6982-01Z-00-DX1,335643.6197210381,40.0,0.252,0.252,0.252,0.252
TCGA-97-A4M2-01Z-00-DX1,452020.42109911237,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-62-A46V-01Z-00-DX1,409376.468561489,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-62-A46U-01Z-00-DX1,656799.5975441443,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-55-7816-01Z-00-DX1,383067.54777214426,40.0,0.252,0.252,0.252,0.252
TCGA-05-4418-01Z-00-DX1,419444.6871418995,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-55-8302-01Z-00-DX1,334556.3291187206,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-49-AARE-01Z-00-DX1,519831.25927709247,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-49-4512-01Z-00-DX1,523555.014961479,40.0,0.252,0.252,0.252,0.252
TCGA-97-7941-01Z-00-DX1,557540.3923268543,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-44-7660-01Z-00-DX1,386091.6398988343,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TC-01Z-00-DX1,453494.7981649101,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-53-7813-01Z-00-DX1,579165.1071873783,40.0,0.252,0.252,0.252,0.252
TCGA-67-6215-01Z-00-DX1,477542.3624340242,40.0,0.252,0.252,0.252,0.252
TCGA-55-6980-01Z-00-DX1,502040.7687139035,40.0,0.252,0.252,0.252,0.252
TCGA-55-A492-01Z-00-DX1,684778.0935097034,40.0,0.252,0.252,0.252,0.252
TCGA-64-1677-01Z-00-DX1,527720.2921242412,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-55-7284-01Z-00-DX1,302142.270278727,40.0,0.252,0.252,0.252,0.252
TCGA-44-6145-01Z-00-DX1,394102.0513319844,40.0,0.252,0.252,0.252,0.252
TCGA-97-8175-01Z-00-DX1,525718.6630912662,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-75-6206-01Z-00-DX1,418863.9729333621,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-55-8506-01Z-00-DX1,409034.7663914714,40.0,0.252,0.252,0.252,0.252
TCGA-95-7948-01Z-00-DX1,536203.1327002204,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-49-6761-01Z-00-DX1,634847.9809435465,40.0,0.252,0.252,0.252,0.252
TCGA-05-4424-01Z-00-DX1,540988.082435821,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-99-8028-01Z-00-DX1,306387.90579652146,40.0,0.252,0.252,0.252,0.252
TCGA-93-7347-01Z-00-DX1,704348.4436228892,40.0,0.252,0.252,0.252,0.252
TCGA-L9-A5IP-01Z-00-DX1,435346.6466332928,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-93-8067-01Z-00-DX1,554619.2286253046,40.0,0.252,0.252,0.252,0.252
TCGA-78-7633-01Z-00-DX1,764857.8108705302,40.0,0.252,0.252,0.252,0.252
TCGA-05-4434-01Z-00-DX1,437652.6253063291,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-44-A47B-01Z-00-DX1,374362.7876037067,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-55-7227-01Z-00-DX1,410035.4086243182,40.0,0.252,0.252,0.252,0.252
TCGA-64-1676-01Z-00-DX1,461281.5687226446,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-MP-A4TD-01Z-00-DX1,494070.42257049377,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-MN-A4N1-01Z-00-DX1,558854.3336698349,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-86-A4P7-01Z-00-DX1,385937.3697788237,40.0,0.248,0.248,0.248,0.248
TCGA-05-4433-01Z-00-DX1,536126.2588965518,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-49-AAR9-01Z-00-DX1,409026.02672626055,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-64-5815-01Z-00-DX1,334188.4501644027,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-AARR-01Z-00-DX1,411288.010065756,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-64-1678-01Z-00-DX1,465895.51527721225,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-4501-01Z-00-DX1,765317.4895599335,40.0,0.252,0.252,0.252,0.252
TCGA-69-7765-01Z-00-DX1,480814.8455048303,40.0,0.252,0.252,0.252,0.252
TCGA-86-6851-01Z-00-DX1,406791.6941538303,40.0,0.252,0.252,0.252,0.252
TCGA-44-7659-01Z-00-DX1,337475.08267031075,40.0,0.252,0.252,0.252,0.252
TCGA-71-6725-01Z-00-DX1,645314.2310752965,40.0,0.252,0.252,0.252,0.252
TCGA-78-7145-01Z-00-DX1,579038.5111080542,40.0,0.252,0.252,0.252,0.252
TCGA-55-7283-01Z-00-DX1,395122.563332182,40.0,0.252,0.252,0.252,0.252
TCGA-62-A472-01Z-00-DX1,605612.8025823697,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-49-4490-01Z-00-DX5,728867.5808174552,40.0,0.252,0.252,0.252,0.252
TCGA-55-8207-01Z-00-DX1,110115.9323223017,40.0,0.252,0.252,0.252,0.252
TCGA-44-4112-01Z-00-DX1,472484.59091513744,40.0,0.252,0.252,0.252,0.252
TCGA-55-8091-01Z-00-DX1,514059.21428819763,40.0,0.252,0.252,0.252,0.252
TCGA-55-8097-01Z-00-DX1,450753.9009874159,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TK-01Z-00-DX1,460362.1589680568,40.0,0.2523,0.2523,0.2523,0.2523
TCGA-49-4514-01Z-00-DX4,698464.1255091324,40.0,0.252,0.252,0.252,0.252
TCGA-62-A46O-01Z-00-DX1,406024.39925199293,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-55-1594-01Z-00-DX1,458620.5593050039,40.0,0.252,0.252,0.252,0.252
TCGA-55-A491-01Z-00-DX1,394334.7413676071,40.0,0.252,0.252,0.252,0.252
TCGA-49-4494-01Z-00-DX6,517071.39083503315,40.0,0.252,0.252,0.252,0.252
TCGA-73-4658-01Z-00-DX1,459420.48831437173,40.0,0.252,0.252,0.252,0.252
TCGA-97-8179-01Z-00-DX1,493093.8203430497,40.0,0.248,0.248,0.248,0.248
TCGA-67-3774-01Z-00-DX1,425306.82878439035,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-50-5055-01Z-00-DX2,631271.9014572338,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-38-6178-01Z-00-DX1,499986.0874382242,40.0,0.252,0.252,0.252,0.252
TCGA-49-6742-01Z-00-DX1,679908.3045950491,40.0,0.252,0.252,0.252,0.252
TCGA-44-3917-01Z-00-DX1,363121.25848359824,40.0,0.252,0.252,0.252,0.252
TCGA-38-4629-01Z-00-DX1,357668.8073719237,40.0,0.252,0.252,0.252,0.252
TCGA-49-4494-01Z-00-DX4,624262.6489003116,40.0,0.252,0.252,0.252,0.252
TCGA-49-4490-01Z-00-DX4,646675.0166245736,40.0,0.252,0.252,0.252,0.252
TCGA-44-A47F-01Z-00-DX1,334972.2112667169,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-55-7914-01Z-00-DX1,407177.94498415326,40.0,0.252,0.252,0.252,0.252
TCGA-55-7726-01Z-00-DX1,377488.13693655474,40.0,0.252,0.252,0.252,0.252
TCGA-55-1596-01Z-00-DX1,340267.7023635948,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4SV-01Z-00-DX1,477252.76713814214,40.0,0.2523,0.2523,0.2523,0.2523
TCGA-95-A4VP-01Z-00-DX1,565981.9631616,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-95-7562-01Z-00-DX1,494061.05518556567,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-MN-A4N1-01Z-00-DX2,540048.0491324145,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-4488-01Z-00-DX4,633659.3045274018,40.0,0.252,0.252,0.252,0.252
TCGA-49-6745-01Z-00-DX3,744921.25631376,40.0,0.252,0.252,0.252,0.252
TCGA-86-A456-01Z-00-DX1,506491.39343071345,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-7728-01Z-00-DX1,496665.923427105,40.0,0.252,0.252,0.252,0.252
TCGA-69-7979-01Z-00-DX1,463411.90390420915,40.0,0.252,0.252,0.252,0.252
TCGA-44-A47A-01Z-00-DX1,393566.86945994437,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-44-7667-01Z-00-DX1,366358.8142559056,40.0,0.252,0.252,0.252,0.252
TCGA-NJ-A4YI-01Z-00-DX1,520441.70404685795,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-67-3773-01Z-00-DX1,337096.08532515477,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-50-7109-01Z-00-DX1,532294.7046817997,40.0,0.252,0.252,0.252,0.252
TCGA-50-6593-01Z-00-DX1,441332.2797017817,40.0,0.252,0.252,0.252,0.252
TCGA-50-5946-01Z-00-DX1,447899.2966042857,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-86-A4D0-01Z-00-DX1,500264.33912745555,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-MP-A4TI-01Z-00-DX1,472963.58797120076,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-75-6205-01Z-00-DX1,391802.8147091127,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-44-A47G-01Z-00-DX1,479790.3715706547,40.0,0.2505,0.2505,0.2505,0.2505
TCGA-55-6985-01Z-00-DX1,411351.49652806285,40.0,0.252,0.252,0.252,0.252
TCGA-L4-A4E6-01Z-00-DX1,579000.3043922506,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-73-4670-01Z-00-DX1,528761.2425340988,40.0,0.252,0.252,0.252,0.252
TCGA-49-4506-01Z-00-DX2,826540.9347903832,40.0,0.252,0.252,0.252,0.252
TCGA-95-A4VK-01Z-00-DX1,463829.7508365809,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-75-5146-01Z-00-DX1,450583.6516790847,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-69-7980-01Z-00-DX1,495131.8536791024,40.0,0.252,0.252,0.252,0.252
TCGA-75-5147-01Z-00-DX1,437761.86381401255,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-78-8655-01Z-00-DX1,708514.5136178638,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-78-7163-01Z-00-DX1,685693.9035973493,40.0,0.252,0.252,0.252,0.252
TCGA-NJ-A4YF-01Z-00-DX1,612436.4485058829,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-75-7030-01Z-00-DX1,483031.1672334958,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-55-8205-01Z-00-DX1,384592.44511951605,40.0,0.252,0.252,0.252,0.252
TCGA-05-4397-01Z-00-DX1,405678.6267428572,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-49-4488-01Z-00-DX8,685470.1931037914,40.0,0.252,0.252,0.252,0.252
TCGA-55-8085-01Z-00-DX1,348487.67135997437,40.0,0.252,0.252,0.252,0.252
TCGA-38-7271-01Z-00-DX1,499803.26541442994,40.0,0.252,0.252,0.252,0.252
TCGA-55-8299-01Z-00-DX1,324483.0785617715,40.0,0.2457,0.2457,0.2457,0.2457
TCGA-55-8514-01Z-00-DX1,426293.928000317,40.0,0.252,0.252,0.252,0.252
TCGA-95-8039-01Z-00-DX1,470722.2960829902,40.0,0.252,0.252,0.252,0.252
TCGA-NJ-A4YG-01Z-00-DX1,486741.895467081,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-78-7147-01Z-00-DX1,581009.465126239,40.0,0.252,0.252,0.252,0.252
TCGA-55-7725-01Z-00-DX1,400743.7805253643,40.0,0.252,0.252,0.252,0.252
TCGA-05-4426-01Z-00-DX1,398706.4699327434,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-55-8094-01Z-00-DX1,241817.01227864734,40.0,0.252,0.252,0.252,0.252
TCGA-44-5644-01Z-00-DX1,354046.6688516991,40.0,0.252,0.252,0.252,0.252
TCGA-55-8512-01Z-00-DX1,600051.2629582755,40.0,0.252,0.252,0.252,0.252
TCGA-91-A4BD-01Z-00-DX1,399736.1911958658,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-78-7537-01Z-00-DX1,888554.9580985737,40.0,0.252,0.252,0.252,0.252
TCGA-55-6968-01Z-00-DX1,465284.4060616195,40.0,0.252,0.252,0.252,0.252
TCGA-73-4659-01Z-00-DX1,574457.0050714922,40.0,0.252,0.252,0.252,0.252
TCGA-50-8459-01Z-00-DX1,505080.6241730946,40.0,0.2465,0.2465,0.2465,0.2465
TCGA-49-6744-01Z-00-DX4,734899.9245455902,40.0,0.252,0.252,0.252,0.252
TCGA-69-7973-01Z-00-DX1,485582.06931347464,40.0,0.252,0.252,0.252,0.252
TCGA-J2-A4AG-01Z-00-DX1,675465.7670908225,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-55-6712-01Z-00-DX1,374432.5110601595,40.0,0.252,0.252,0.252,0.252
TCGA-55-8505-01Z-00-DX1,181569.20516480145,40.0,0.252,0.252,0.252,0.252
TCGA-62-A46S-01Z-00-DX1,936535.7927819357,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-J2-A4AE-01Z-00-DX1,596734.7529020024,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-44-2666-01Z-00-DX1,419319.6912236815,40.0,0.252,0.252,0.252,0.252
TCGA-49-4514-01Z-00-DX2,563126.4544877618,40.0,0.252,0.252,0.252,0.252
TCGA-75-5122-01Z-00-DX1,359604.0885604186,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-MP-A4T2-01Z-00-DX1,597462.5695072215,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-7910-01Z-00-DX1,495721.0701063351,40.0,0.252,0.252,0.252,0.252
TCGA-J2-8194-01Z-00-DX1,508917.010497657,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-44-6147-01Z-00-DX1,375637.325108134,40.0,0.252,0.252,0.252,0.252
TCGA-93-A4JQ-01Z-00-DX1,597179.8716129722,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-4512-01Z-00-DX2,646516.0741502611,40.0,0.252,0.252,0.252,0.252
TCGA-44-3398-01Z-00-DX1,436356.0834861778,40.0,0.252,0.252,0.252,0.252
TCGA-49-4506-01Z-00-DX1,1290429.8573760488,40.0,0.252,0.252,0.252,0.252
TCGA-49-4512-01Z-00-DX4,678667.9827828368,40.0,0.252,0.252,0.252,0.252
TCGA-NJ-A4YP-01Z-00-DX1,560182.180195382,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-55-6975-01Z-00-DX1,386945.1238952917,40.0,0.252,0.252,0.252,0.252
TCGA-55-7574-01Z-00-DX1,378515.38744697283,40.0,0.252,0.252,0.252,0.252
TCGA-86-8281-01Z-00-DX1,501559.7239125447,40.0,0.252,0.252,0.252,0.252
TCGA-49-6742-01Z-00-DX5,831855.9592359955,40.0,0.252,0.252,0.252,0.252
TCGA-49-4507-01Z-00-DX1,877967.7338597209,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TE-01Z-00-DX1,499045.2974954321,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-44-7671-01Z-00-DX1,376528.13748626737,40.0,0.252,0.252,0.252,0.252
TCGA-49-4512-01Z-00-DX8,654572.2964193057,40.0,0.252,0.252,0.252,0.252
TCGA-78-7149-01Z-00-DX1,838172.141197205,40.0,0.252,0.252,0.252,0.252
TCGA-O1-A52J-01Z-00-DX1,822377.4765698843,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-69-7760-01Z-00-DX1,626629.9519656092,40.0,0.252,0.252,0.252,0.252
TCGA-73-4662-01Z-00-DX1,630986.5234474698,40.0,0.252,0.252,0.252,0.252
TCGA-50-5068-01Z-00-DX2,443406.8224109785,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-8203-01Z-00-DX1,419230.68239558116,40.0,0.252,0.252,0.252,0.252
TCGA-78-7150-01Z-00-DX1,564800.1664900588,40.0,0.252,0.252,0.252,0.252
TCGA-55-8090-01Z-00-DX1,356313.76288070984,40.0,0.252,0.252,0.252,0.252
TCGA-55-8614-01Z-00-DX1,460794.5467310636,40.0,0.252,0.252,0.252,0.252
TCGA-97-8552-01Z-00-DX1,578443.8036765922,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-71-8520-01Z-00-DX1,535940.5726612344,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-8511-01Z-00-DX1,407507.5109553622,40.0,0.252,0.252,0.252,0.252
TCGA-50-5931-01Z-00-DX1,564010.0775708136,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-49-AARQ-01Z-00-DX1,477576.2136318273,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-49-4512-01Z-00-DX6,689664.365460605,40.0,0.252,0.252,0.252,0.252
TCGA-05-4432-01Z-00-DX1,531752.4423138462,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-99-8033-01Z-00-DX1,345374.9228537531,40.0,0.252,0.252,0.252,0.252
TCGA-44-2656-01Z-00-DX1,505839.53587364906,40.0,0.252,0.252,0.252,0.252
TCGA-73-A9RS-01Z-00-DX1,451700.9900567594,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-64-5774-01Z-00-DX1,354627.99637412303,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-55-6978-01Z-00-DX1,547305.0967287708,40.0,0.252,0.252,0.252,0.252
TCGA-55-8510-01Z-00-DX1,397875.5714749953,40.0,0.252,0.252,0.252,0.252
TCGA-50-5942-01Z-00-DX1,654723.2054091385,40.0,0.252,0.252,0.252,0.252
TCGA-44-2657-01Z-00-DX1,330804.1710046478,40.0,0.252,0.252,0.252,0.252
TCGA-78-7167-01Z-00-DX1,770897.860484442,40.0,0.252,0.252,0.252,0.252
TCGA-99-AA5R-01Z-00-DX1,505297.7841230834,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-NJ-A55O-01Z-00-DX1,431413.59750379296,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-44-5645-01Z-00-DX1,430801.4283319903,40.0,0.252,0.252,0.252,0.252
TCGA-49-AAR0-01Z-00-DX1,639559.2605131125,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-35-4123-01Z-00-DX1,403594.2662832331,40.0,0.252,0.252,0.252,0.252
TCGA-69-A59K-01Z-00-DX1,437630.48677002516,40.0,0.2468,0.2468,0.2468,0.2468
TCGA-55-A494-01Z-00-DX1,456868.33901861496,40.0,0.252,0.252,0.252,0.252
TCGA-49-6745-01Z-00-DX6,465814.56300491694,40.0,0.252,0.252,0.252,0.252
TCGA-97-7554-01Z-00-DX1,539932.7378330184,40.0,0.2456,0.2456,0.2456,0.2456
TCGA-38-4628-01Z-00-DX1,443510.1301512507,40.0,0.252,0.252,0.252,0.252
TCGA-49-6742-01Z-00-DX3,582643.4219885631,40.0,0.252,0.252,0.252,0.252
TCGA-49-AAR4-01Z-00-DX1,756377.0787876418,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-86-8672-01Z-00-DX1,511032.227782499,40.0,0.252,0.252,0.252,0.252
TCGA-55-6984-01Z-00-DX1,598905.0593654946,40.0,0.252,0.252,0.252,0.252
TCGA-62-A46P-01Z-00-DX1,780335.1331818346,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-97-8171-01Z-00-DX1,885252.9554983926,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-73-7498-01Z-00-DX1,440711.64252880716,40.0,0.252,0.252,0.252,0.252
TCGA-55-6986-01Z-00-DX1,511739.5157637959,40.0,0.252,0.252,0.252,0.252
TCGA-73-4677-01Z-00-DX1,512017.63010923064,40.0,0.252,0.252,0.252,0.252
TCGA-67-3772-01Z-00-DX1,413151.65131958184,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-49-4488-01Z-00-DX5,763435.3239743266,40.0,0.252,0.252,0.252,0.252
TCGA-75-7027-01Z-00-DX1,432454.4858414347,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-86-8074-01Z-00-DX1,571501.0405019019,40.0,0.252,0.252,0.252,0.252
TCGA-97-8177-01Z-00-DX1,534389.2537173494,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-MP-A4SW-01Z-00-DX1,572042.4436903797,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-8092-01Z-00-DX1,346945.2602842338,40.0,0.252,0.252,0.252,0.252
TCGA-55-7994-01Z-00-DX1,452800.52892029827,40.0,0.252,0.252,0.252,0.252
TCGA-97-7546-01Z-00-DX1,658841.7354135957,40.0,0.252,0.252,0.252,0.252
TCGA-44-2659-01Z-00-DX1,454508.8428401637,40.0,0.252,0.252,0.252,0.252
TCGA-55-6983-01Z-00-DX1,348428.5383934968,40.0,0.252,0.252,0.252,0.252
TCGA-49-4490-01Z-00-DX6,1014218.5086744461,40.0,0.252,0.252,0.252,0.252
TCGA-55-8206-01Z-00-DX1,458713.0844404124,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TA-01Z-00-DX1,428981.2491977341,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-75-5125-01Z-00-DX1,522593.39125911787,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-62-A46R-01Z-00-DX1,458346.8733821515,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-97-7553-01Z-00-DX1,552284.3637184247,40.0,0.252,0.252,0.252,0.252
TCGA-80-5608-01Z-00-DX1,513390.48691826547,20.0,0.5005,0.5005,0.25025,0.25025
TCGA-64-1679-01Z-00-DX1,455132.5359500954,40.0,0.252,0.252,0.252,0.252
TCGA-55-7903-01Z-00-DX1,344918.99896771734,40.0,0.252,0.252,0.252,0.252
TCGA-93-A4JN-01Z-00-DX1,533947.052603595,40.0,0.2527,0.2527,0.2527,0.2527
TCGA-50-6673-01Z-00-DX1,729136.8691219268,40.0,0.252,0.252,0.252,0.252
TCGA-49-6743-01Z-00-DX2,585997.3257035116,40.0,0.252,0.252,0.252,0.252
TCGA-49-6743-01Z-00-DX3,558058.9221418861,40.0,0.252,0.252,0.252,0.252
TCGA-MP-A4TJ-01Z-00-DX1,449360.1869620164,40.0,0.2523,0.2523,0.2523,0.2523
TCGA-49-4506-01Z-00-DX3,979316.6570159817,40.0,0.252,0.252,0.252,0.252
TCGA-49-AAQV-01Z-00-DX1,554965.9828949944,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-69-8255-01Z-00-DX1,602820.8469007822,40.0,0.252,0.252,0.252,0.252
TCGA-55-8615-01Z-00-DX1,437320.8031836341,40.0,0.252,0.252,0.252,0.252
TCGA-55-8616-01Z-00-DX1,470578.75130881177,40.0,0.252,0.252,0.252,0.252
TCGA-78-7542-01Z-00-DX1,562044.7884526318,40.0,0.252,0.252,0.252,0.252
TCGA-97-7938-01Z-00-DX1,501983.58538986166,40.0,0.2485,0.2485,0.2485,0.2485
TCGA-44-2664-01Z-00-DX1,353765.2407820228,40.0,0.252,0.252,0.252,0.252
TCGA-49-4506-01Z-00-DX4,734755.474323276,40.0,0.252,0.252,0.252,0.252
TCGA-55-7570-01Z-00-DX1,386513.20813036856,40.0,0.252,0.252,0.252,0.252
TCGA-69-7763-01Z-00-DX1,751140.5446385924,40.0,0.252,0.252,0.252,0.252
TCGA-62-A471-01Z-00-DX1,459010.7908980805,40.0,0.2517,0.2517,0.2517,0.2517
TCGA-MP-A4T4-01Z-00-DX1,458457.5273146553,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-55-7995-01Z-00-DX1,412590.49100013747,40.0,0.252,0.252,0.252,0.252
TCGA-95-7944-01Z-00-DX1,380493.3673250677,40.0,0.2265,0.2265,0.2265,0.2265
TCGA-97-7547-01Z-00-DX1,532168.9116375584,40.0,0.252,0.252,0.252,0.252
TCGA-86-7713-01Z-00-DX1,564381.4512517349,40.0,0.252,0.252,0.252,0.252
TCGA-49-AARN-01Z-00-DX1,581586.9376869585,40.0,0.2525,0.2525,0.2525,0.2525
TCGA-05-4382-01Z-00-DX1,450193.6631710844,20.0,0.2325,0.2325,0.11625,0.11625
TCGA-44-A4SU-01Z-00-DX1,406860.1162947244,40.0,0.2468,0.2468,0.2468,0.2468
